Treatment,chromium,firefox,eclipse
CLAMI,0.553499534474333,0.60563176583858,0.5422288340382703
CLA+SUP,0.5997534195550126,0.6594238670590328,0.6178537190741566
CLA,0.7218766454960295,0.8020570868397641,0.7571590766451192
