Treatment,chromium,firefox,eclipse
CLAMI,0.9002896152254861,0.8258476832948696,0.8420831141504471
CLA+SUP,0.9667976830781961,0.9788744896147701,0.9992635455023672
CLA,0.999482829954489,0.9717734777205752,0.9996843766438717
