Treatment,chromium,firefox,eclipse
CLAMI,0.0596195582790757,0.03239775461106656,0.07753876938469234
CLA+SUP,0.021830716200689392,0.02020850040096231,0.02038519259629815
CLA,0.032809906804544875,0.0214915797914996,0.02351175587793897
