Treatment,chromium,firefox,eclipse
CLAMI,0.553499534474333,0.6056275376899581,0.5422288340382703
CLA+SUP,0.5985364160339004,0.6604247993871588,0.6167822469888272
CLA,0.7210754379762614,0.8020570868397641,0.7583939523681003
