Treatment,chromium,firefox,eclipse
CLAMI,0.5841951888463517,0.6426489914862008,0.5694531741043369
CLA+SUP,0.59796583052397,0.6890463402091309,0.62607850979944
CLA,0.6545340266270498,0.7416719044626021,0.6727044168904635
