Treatment,chromium,firefox,eclipse
LR,0.6015941302830625,0.6768614922574387,0.6410468911467784
DT,0.5964320429977038,0.6494370939037598,0.6012437044403339
RF,0.5995809106957122,0.6437313995271639,0.6128748619443853
SVM,0.5995398170360262,0.6841655549388128,0.634287067257985
NB,0.45842018858609007,0.4487509949317738,0.39702066972465766
