Treatment,chromium,firefox,eclipse
CLAMI,0.5841951888463517,0.6426489914862008,0.5694531741043369
CLA+SUP,0.5979086909319468,0.6885892234729444,0.6261356493914634
CLA,0.6530483972344437,0.7416719044626021,0.6820181703902635
