Treatment,derby,mvn,lucence,phoenix,cass,jmeter,tomcat,ant,commons
CLAMI,0.4430050086401235,0.43670886075949367,0.33854364931420833,0.4154380106148249,0.4271714922048998,0.39315946007778546,0.4134529147982063,0.44201435025245817,0.3977779793216035
